sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
656298,656,Fayette County,Rising Starr Middle School,298,M,(770)486-2721,183 Panther Path,Fayetteville ,GA,30215,891,6-8,Greatest Gains (Gold),A,94.2,7,0,9,8,4,72,3.9000001,8,3,,,,,,,,98.5,96.5,80.40000000000000,93.90000000000000,94.2,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000000000000,17.8,55.3,21.2,2,14.8,43.8,39.40000000000000,2.3,11.9,48.3,37.4,2,14.9,40.40000000000000,42.7,,,5,5.800000000000000,
657401,657,Floyd County,Armuchee High School,401,H,(706)236-1888,4203 Martha Berry Highway,Rome,GA,30165,552,9-12,Greatest Gains (Platinum),B,87,1,0,4,3,3,89,16.700001,12,1,,,,,,,,,,,,,,77.90000000000000,100,71.90000000000000,82.5,93.90000000000000,87,7.7,22.3,56.2,13.8,16.7,36.1,33.3,13.9,22,22,40.40000000000000,15.6,6.2,24.8,54.90000000000000,14.2,66.10000000000000,45,93.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.7,
658100,658,Forsyth County,Settles Bridge Elementary School,100,E,(770)887-1883,600 James Burgess Road,Suwanee ,GA,30024,1067,K-5,Greatest Gains (Platinum)/Highest Performing (Platinum),A,98.5,49,1,5,6,4,35,1.9,14,13,100,99.2,100,94.10000000000000,98.5,80.5,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,15.7,43.3,36.5,2.4,8.9,39.1,49.7,5,11,35.2,48.90000000000000,3.2,21,27.9,47.90000000000000,,,,,,,,,,,,,,,,,,,4,12.5,
658104,658,Forsyth County,Sharon Elementary School,104,E,(770)888-7511,3595 Old Atlanta Road,Suwanee ,GA,30024,941,K-5,Highest Performing (Platinum),A,94.30000000000000,24,0,3,5,4,64,3.0999999,14,4,100,86.90000000000000,100,94.60000000000000,94.3,87.5,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,13.3,49,35.9,1.5,7.800000000000000,38.3,52.5,0.5,5.300000000000000,40.6,53.5,0,15.5,30.5,54,,,,,,,,,,,,,,,,,,,4,7.5,
658105,658,Forsyth County,Riverwatch Middle School,105,M,(678)455-7311,610 James Burgess Road,Suwanee ,GA,30024,1388,6-8,Greatest Gains (Gold)/Highest Performing (Platinum),A,96.10000000000000,49,0,4,5,3,39,1.6,7,6,,,,,,,,100,96.90000000000000,85.90000000000000,96.60000000000000,96.10000000000000,96.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,10.2,50.2,37.5,1.3,5.5,29.9,63.40000000000000,2.2,15.7,44.8,37.3,0.9,13.6,38.7,46.90000000000000,,,5,5.800000000000000,
658106,658,Forsyth County,Shiloh Point Elementary School,106,E,(678)341-6481,8145 Majors Road,Cumming,GA,30041,1267,K-5,Highest Performing (Gold),A,95.60000000000000,44,1,3,11,3,39,3.4000001,11,14,97.90000000000000,95.40000000000000,96.40000000000000,91.8,95.60000000000000,70,83.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.300000000000000,22.8,43.2,28.8,2.2,14.4,39.6,43.8,4.4,22.1,45.6,27.9,3.5,33.6,38.90000000000000,23.9,,,,,,,,,,,,,,,,,,,4,11.5,
658108,658,Forsyth County,Johns Creek Elementary School,108,E,(678)965-5041,6205 Old Atlanta Road,Suwanee ,GA,30024,1033,K-5,Greatest Gains (Platinum)/Highest Performing (Platinum),A,96.90000000000000,67,0,4,4,5,20,1.5,9,16,100,99.90000000000000,86.5,94.90000000000000,96.90000000000000,82.30000000000000,94.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,10,36.4,50.2,1.2,7.300000000000000,30.6,60.8,3.9,17.6,40,38.5,2.4,18,35.6,43.90000000000000,,,,,,,,,,,,,,,,,,,4,9.800000000000000,
658197,658,Forsyth County,Daves Creek Elementary School,197,E,(770)888-1222,3740 Melody Mizer Lane,Cumming,GA,30041,1167,K-5,Greatest Gains (Gold)/Highest Performing (Platinum),A,98.7,71,1,3,4,2,19,1,10,12,100,98.60000000000000,100,96,98.7,90.60000000000000,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,7.9,37.7,52.1,0.6000000000000000,3.1,27.1,69.2,1.1,11.8,42.1,44.90000000000000,1.1,16.9,30.9,51.1,,,,,,,,,,,,,,,,,,,4,21,
658211,658,Forsyth County,Brookwood Elementary School,211,E,(678)965-5060,2980 Vaughan Drive,Cumming,GA,30041,1063,K-5,Highest Performing (Platinum),A,93.5,36,1,3,7,3,50,1.9,14,11,99.90000000000000,92,83.3,94.3,93.5,82.10000000000000,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,16.3,44.90000000000000,35.7,1.7,10.5,36.3,51.6,5.800000000000000,19.4,45.5,29.3,1.1,27.4,33.2,38.40000000000000,,,,,,,,,,,,,,,,,,,4,10.8,
658213,658,Forsyth County,Whitlow Elementary School,213,E,(678)965-5090,3655 Castleberry Road,Cumming,GA,30040,1192,K-5,Highest Performing (Bronze),A,96.7,18,1,7,25,3,47,12.3,14,25,96.10000000000000,100,100,89.3,96.7,65.40000000000000,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,25,40.3,27.6,5.7,20.1,46.1,28.1,8.4,22.6,43.2,25.8,4.7,30,30.5,34.7,,,,,,,,,,,,,,,,,,,4,15.1,
658216,658,Forsyth County,Lakeside Middle School,216,M,(678)965-5080,2565 Echols Road,Cumming,GA,30041,1276,6-8,Highest Performing (Gold),A,91.10000000000000,20,0,3,8,2,67,2.4000001,9,6,,,,,,,,97.60000000000000,85.5,88.3,93.40000000000000,91.10000000000000,91.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,19.2,54.5,22.5,2.3,14.6,36.6,46.40000000000000,11.3,23.4,45,20.3,3.6,17.7,42.2,36.5,,,5,4.800000000000000,
658598,658,Forsyth County,South Forsyth Middle School,598,M,(770)888-3170,4670 Windermere Parkway,Cumming,GA,30041,1305,6-8,Highest Performing (Platinum),A,94.10000000000000,33,0,2,5,3,56,1.6,7,5,,,,,,,,100,89.3,91.10000000000000,95.7,94.10000000000000,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,12.5,49.5,35.9,1.6,8.200000000000000,30.8,59.3,5.800000000000000,20,40.40000000000000,33.9,2,17.6,44.6,35.7,,,5,4.4,
660100,660,Fulton County,Summit Hill Elementary School,100,E,(470)254-2830,13855 Providence Road,Milton,GA,30004,695,K-5,Highest Performing (Silver),B,85.80000000000000,7,0,6,6,3,79,1.4,9,1,97.2,72.90000000000000,84.40000000000000,92.40000000000000,85.8,81.30000000000000,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,20.3,48.5,26.3,3.8,20.3,46.8,29,6.5,26.8,43.90000000000000,22.8,1.6,33.3,43.90000000000000,21.1,,,,,,,,,,,,,,,,,,,5,7.5,
660101,660,Fulton County,Abbotts Hill Elementary School,101,E,(470)254-2860,5575 Abbotts Bridge Road,Johns Creek,GA,30097,632,K-5,Highest Performing (Silver),A,95.80000000000000,31,0,12,8,7,41,4.4000001,11,15,98.10000000000000,95.2,96.40000000000000,93.10000000000000,95.8,90.2,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,15.9,41.6,37.6,3.1,19.3,35.8,41.90000000000000,8.5,24.8,32.6,34.1,7.800000000000000,33.3,32.6,26.4,,,,,,,,,,,,,,,,,,,5,15.3,
660102,660,Fulton County,Creek View Elementary School,102,E,(470)254-2932,3995 Webb Bridge Road,Alpharetta ,GA,30005,900,K-5,Highest Performing (Gold),A,90,51,0,9,7,4,29,2.4000001,4,17,99.60000000000000,82.5,86.5,91.2,90,74.5,80.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,19.5,43,33.3,3.6,18.1,43,35.4,11.8,14.6,41,32.6,2.8,27.8,36.8,32.6,,,,,,,,,,,,,,,,,,,4,25.1,
660105,660,Fulton County,Hopewell Middle School,105,M,(470)254-3240,13060 Cogburn Road,Milton,GA,30004,1506,6-8,Highest Performing (Bronze),A,90,13,0,15,11,4,57,4.6999998,10,7,,,,,,,,92.40000000000000,85.40000000000000,93.8,91.7,90,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.600000000000000,24.6,51.90000000000000,15.9,5.9,24.3,38,31.8,11.4,19.6,44.8,24.2,6.9,26.7,45.7,20.8,,,5,8.800000000000000,
660106,660,Fulton County,Milton High School,106,H,(470)254-7000,13025 Birmingham Highway,Milton,GA,30004,2382,9-12,Highest Performing (Silver),A,92.7,11,0,11,12,3,62,3.5,8,4,,,,,,,,,,,,,,95.60000000000000,91,93.10000000000000,86.60000000000000,96.3,92.7,5.600000000000000,16.8,50.5,27.1,7,20.3,45.8,26.9,7.300000000000000,15.7,42.90000000000000,34.1,8.5,19.2,45.90000000000000,26.5,81.10000000000000,75.90000000000000,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,
660119,660,Fulton County,Cambridge High School,119,H,(470)254-2883,2845 Bethany Bend,Milton,GA,30004,1984,9-12,Greatest Gains (Gold),A,93.60000000000000,11,0,9,8,2,69,1.9,7,1,,,,,,,,,,,,,,98,95.10000000000000,73.40000000000000,90.8,97.8,93.60000000000000,3.8,14.9,51.1,30.2,4.100000000000000,19.3,42.40000000000000,34.2,5.5,14.3,40.8,39.3,6.7,23.2,42.3,27.8,83.60000000000000,74.2,97.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.9,
660180,660,Fulton County,Dolvin Elementary School,180,E,(470)254-7020,10495 Jones Bridge Road,Johns Creek,GA,30022,842,K-5,Highest Performing (Silver),A,94.40000000000000,27,0,10,9,4,50,4.4000001,6,12,96.90000000000000,90.8,100,92.8,94.40000000000000,79.5,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,14.3,38.8,42.1,2.9,16,43.40000000000000,37.6,6.7,31.3,41.3,20.7,3.3,40.7,34,22,,,,,,,,,,,,,,,,,,,5,9.4,
660187,660,Fulton County,Barnwell Elementary School,187,E,(470)244-4960,9425 Barnwell Road,Johns Creek,GA,30022,730,K-5,Highest Performing (Bronze),A,98.2,16,0,11,12,5,56,3.2,8,9,99.40000000000000,100,100,91.90000000000000,98.2,76.7,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16.5,42.1,35.3,4.2,15.4,43.2,37.2,8.6,13.6,48.6,29.3,5.800000000000000,27.3,36.7,30.2,,,,,,,,,,,,,,,,,,,5,9.300000000000000,
660190,660,Fulton County,Lake Windward Elementary School,190,E,(470)254-7050,11770 East Fox Court,Alpharetta,GA,30005,734,K-5,Greatest Gains (Platinum)/Highest Performing (Platinum),A,95.7,33,0,10,9,4,44,2.5,15,14,100,97.60000000000000,86.5,92.90000000000000,95.7,74.3,87.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,13.8,46.90000000000000,36.4,1.4,9.9,45.2,43.5,2.6,12.2,44.3,40.90000000000000,3.5,13,25.2,58.3,,,,,,,,,,,,,,,,,,,5,11.7,
660193,660,Fulton County,Crabapple Crossing Elementary School,193,E,(470)254-7055,12775 Birmingham Highway,Milton,GA,30004,777,K-5,Highest Performing (Silver),A,93.90000000000000,19,0,3,7,6,65,0.5,8,9,99.3,91.5,87.5,94.8,93.90000000000000,87.90000000000000,86.80000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,17.5,45.7,34.2,1.4,16.7,43.1,38.8,4.9,18.2,46.2,30.8,4.2,30.1,38.5,27.3,,,,,,,,,,,,,,,,,,,5,4.5,
660203,660,Fulton County,Northview High School,203,H,(470)254-3828,10625 Parsons Road,Johns Creek,GA,30097,1801,9-12,Greatest Gains (Silver),A,92.5,52,0,12,4,4,28,1.7,5,5,,,,,,,,,,,,,,100,92.5,66.7,90,96.90000000000000,92.5,6.2,15.5,39.8,38.5,3.1,10.9,33.4,52.6,6.5,16.9,35.1,41.40000000000000,9.4,13.9,35.6,41.2,88.10000000000000,67.40000000000000,96.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4.600000000000000,
660205,660,Fulton County,Alpharetta High School,205,H,(470)254-7640,3595 Webb Bridge Road,Alpharetta,GA,30005,2233,9-12,Greatest Gains (Silver)/Highest Performing (Silver),A,94.10000000000000,21,0,20,11,3,45,4.3000002,8,5,,,,,,,,,,,,,,99,95.8,82.90000000000000,88.5,93.7,94.10000000000000,7.4,18.2,37.8,36.5,7.100000000000000,17.3,39.3,36.3,6.7,10.1,41.90000000000000,41.3,8.4,15.9,47.8,27.9,80.5,78.90000000000000,92.80000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.7,
660295,660,Fulton County,Findley Oaks Elementary School,295,E,(470)254-3800,5880 Findley Chase Drive,Johns Creek,GA,30097,605,K-5,Highest Performing (Platinum),A,98.40000000000000,34,0,11,9,4,43,4.0999999,10,10,100,99.60000000000000,100,92.8,98.40000000000000,81.40000000000000,83.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.600000000000000,15.1,34.8,45.5,3.7,14.8,38.5,43.1,4.3,10.8,36,48.90000000000000,3.6,13.7,23.7,59,,,,,,,,,,,,,,,,,,,5,6.9,
660297,660,Fulton County,State Bridge Crossing Elementary School,297,E,(470)254-3850,5530 State Bridge Road,Johns Creek,GA,30022,725,K-5,Highest Performing (Silver),A,92.10000000000000,26,0,11,7,5,51,2.8,7,9,99.3,83.5,96.40000000000000,92.90000000000000,92.10000000000000,77.40000000000000,86.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,19.9,47.8,29.2,3.4,18.7,46.90000000000000,31,6.2,14.6,43.1,36.2,2.3,33.1,38.5,26.2,,,,,,,,,,,,,,,,,,,5,7.9,
660392,660,Fulton County,Chattahoochee High School,392,H,(470)254-7600,5230 Taylor Road,Johns Creek,GA,30022,1966,9-12,Greatest Gains (Platinum)/Highest Performing (Gold),A,95.90000000000000,26,0,12,11,4,48,3,10,5,,,,,,,,,,,,,,100,97.10000000000000,88.90000000000000,89.40000000000000,96.7,95.90000000000000,4.4,12.7,49,33.9,6.800000000000000,14.4,37.9,40.90000000000000,7.5,14.1,41,37.5,5.2,14.2,45.8,34.8,85.40000000000000,73.7,95.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4.800000000000000,
660402,660,Fulton County,River Trail Middle School,402,M,(470)254-3860,10795 Rogers Circle,Johns Creek,GA,30097,1221,6-8,Greatest Gains (Bronze),A,91.80000000000000,58,0,10,5,4,23,1.4,5,10,,,,,,,,97.90000000000000,92.7,71.7,95.90000000000000,91.8,88.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,16.7,50,29.4,2.9,10.5,29.9,56.7,6,14.1,42.7,37.2,9.600000000000000,30.7,43.6,16.1,,,5,7,
660597,660,Fulton County,Northwestern Middle School,597,M,(470)254-2870,12805 Birmingham Highway,Milton,GA,30004,1314,6-8,Highest Performing (Silver),A,92.5,13,0,8,9,4,67,2.5,10,3,,,,,,,,96.40000000000000,86.40000000000000,100,91.8,92.5,80.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,22.7,50.5,19.9,5,21,42,32,8.5,18.1,45.40000000000000,28,4.4,19.8,40.8,35,,,5,4.5,
660910,660,Fulton County,Johns Creek High School,910,H,(470)254-2138,5575 State Bridge Road,Johns Creek,GA,30022,2142,9-12,Greatest Gains (Bronze),A,94.2,26,0,9,7,2,56,2.5999999,8,4,,,,,,,,,,,,,,99.60000000000000,94.2,80.60000000000000,89.60000000000000,97.3,94.2,4.800000000000000,18.1,49,28,5.7,15.4,42.40000000000000,36.5,8.1,13.3,40.90000000000000,37.7,6.7,13.8,44.90000000000000,34.6,82.80000000000000,77.40000000000000,97.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.7,
667109,667,Gwinnett County,Benefield Elementary School,109,E,(770)962-3771,1221 Old Norcross Road,Lawrenceville,GA,30046,1268,K-5,Greatest Gains (Silver),B,86.30000000000000,9,0,31,48,4,7,29.4,11,42,70.5,96.40000000000000,100,82,86.3,42.2,64.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,40.3,31.7,7.7,13.2,38.8,33.2,14.8,14.7,31.3,38.8,15.2,11.6,46.40000000000000,27.7,14.3,,,,,,,,,,,,,,,,,,,5,16,
667182,667,Gwinnett County,Brookwood High School,182,H,(770)972-7642,1255 Dogwood Road SW,Snellville,GA,30078,3538,9-12,Highest Performing (Bronze),A,91.60000000000000,17,0,28,15,4,36,8.6000004,10,3,,,,,,,,,,,,,,94.60000000000000,90.40000000000000,90.3,87.3,93.2,91.60000000000000,8.1,21.8,46.2,23.9,8.800000000000000,29.2,45.6,16.4,10.4,16.6,42.2,30.9,6,19.1,46.3,28.6,76.5,69.5,92.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.7,
667184,667,Gwinnett County,Berkeley Lake Elementary School,184,E,(770)446-0947,4300 South Berkeley Lake Road NW,Duluth,GA,30096,877,K-5,Greatest Gains (Gold),A,90.10000000000000,15,0,18,42,4,21,22.6,10,44,79.90000000000000,97,100,85.90000000000000,90.10000000000000,56.40000000000000,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,29.4,36.7,14.3,8,31.2,37.4,23.4,15,22.2,36.6,26.1,12.4,47.7,28.1,11.8,,,,,,,,,,,,,,,,,,,5,14.5,
667193,667,Gwinnett County,Walnut Grove Elementary School,193,E,(770)513-6892,75 Taylor Road,Suwanee,GA,30024,848,K-5,Greatest Gains (Silver),A,94.30000000000000,15,1,20,28,6,30,18.9,15,29,89.7,100,100,87.10000000000000,94.3,65.60000000000000,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,26.9,42.7,19.3,7.7,25.3,45.2,21.8,9.9,16.8,38.90000000000000,34.4,5.5,32.8,34.4,27.3,,,,,,,,,,,,,,,,,,,3,17.4,
667204,667,Gwinnett County,Frank N. Osborne Middle School,204,M,(770)904-5400,4404 Braselton Highway,Hoschton,GA,30548,1728,6-8,Greatest Gains (Platinum)/Highest Performing (Gold),A,97.10000000000000,7,0,15,12,5,62,5.5999999,14,6,,,,,,,,99.2,98.7,94.10000000000000,93.60000000000000,97.10000000000000,91.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.300000000000000,17.2,53,24.5,3.6,18.4,46.7,31.3,5.2,19.5,48.8,26.5,3,9.1,36.8,51.1,,,5,6.800000000000000,
667279,667,Gwinnett County,Five Forks Middle School,279,M,(770)972-1506,3250 River Drive SW,Lawrenceville,GA,30044,1119,6-8,Greatest Gains (Silver)/Highest Performing (Silver),A,92.10000000000000,18,0,27,20,4,31,13.2,11,12,,,,,,,,95.90000000000000,89.90000000000000,89.10000000000000,92.5,92.10000000000000,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,22.1,49.7,19.2,4.7,20.5,42.1,32.8,8.700000000000000,20.7,35.9,34.7,7.300000000000000,21.3,29.6,41.8,,,4,9.200000000000000,
667282,667,Gwinnett County,Annistown Elementary School,282,E,(770)979-2950,3150 Spain Road,Snellville,GA,30039,670,K-5,Greatest Gains (Gold),B,83,3,0,62,25,5,5,39,10,22,67.8,97.40000000000000,81.3,82.10000000000000,83,56.90000000000000,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,36.3,39.2,5.7,10.2,36,40.1,13.7,30.8,30.8,29,9.300000000000000,25,53.8,16.3,4.800000000000000,,,,,,,,,,,,,,,,,,,4,21.5,
667286,667,Gwinnett County,Brookwood Elementary School,286,E,(770)736-4360,1330 Hollybrook Road,Snellville,GA,30078,1276,K-5,Highest Performing (Silver),A,96.7,17,0,26,11,7,38,12.9,10,16,96.8,97.7,100,92.10000000000000,96.7,79.90000000000000,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,20.5,45.90000000000000,27.6,3,18.7,43.7,34.6,10.5,21.5,40.90000000000000,27.1,6.5,32.5,36.6,24.4,,,,,,,,,,,,,,,,,,,5,9.9,
667295,667,Gwinnett County,Fort Daniel Elementary School,295,E,(770)932-7400,1725 Auburn Road,Dacula,GA,30019,658,K-5,Greatest Gains (Gold),A,91.80000000000000,6,0,16,20,6,52,10.6,12,17,90.2,97.7,85,88.90000000000000,91.8,64,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,28.2,46.1,18.7,3.2,30.8,46.7,19.3,2.3,21.8,50.40000000000000,25.6,3.8,41.40000000000000,39.1,15.8,,,,,,,,,,,,,,,,,,,4,9.4,
667296,667,Gwinnett County,Sugar Hill Elementary School,296,E,(770)945-5735,939 Level Creek Road,Sugar Hill,GA,30518,1163,K-5,Greatest Gains (Bronze),A,94.90000000000000,11,0,17,24,5,42,15,16,21,95.10000000000000,95.5,98.5,90.8,94.90000000000000,75,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,22.4,50.5,21.2,5.9,23.6,46.1,24.4,5.5,21.1,38.2,35.2,4,33.8,26.3,35.9,,,,,,,,,,,,,,,,,,,5,10.3,
667297,667,Gwinnett County,Hull Middle School,297,M,(770)232-3200,1950 Old Peachtree Road NW,Duluth,GA,30097,1233,6-8,Greatest Gains (Platinum),A,94.80000000000000,37,0,27,11,4,22,9.8000002,13,13,,,,,,,,95.8,100,81.3,94.10000000000000,94.8,88.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.300000000000000,19.7,45.5,28.5,4.600000000000000,17,37.8,40.6,20.5,25.4,33.3,20.7,8.9,24.8,34.7,31.6,,,5,10,
667304,667,Gwinnett County,Berkmar Middle School,304,M,(770)638-2300,4355 Lawrenceville Highway,Lilburn,GA,30047,1147,6-8,Greatest Gains (Bronze),C,77.30000000000000,9,0,22,63,2,4,28.5,19,41,,,,,,,,63.4,93.40000000000000,59.4,83.3,77.3,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,33.3,31.9,7.4,25.8,34.6,28.9,10.7,21.1,25.5,36.1,17.3,26.3,29.5,28.7,15.5,,,4,15.2,
667305,667,Gwinnett County,Ivy Creek Elementary School,305,E,(678)714-3655,3443 Ridge Road,Buford,GA,30519,1117,K-5,Greatest Gains (Silver),A,92.40000000000000,10,0,16,17,5,51,13.1,10,23,93.40000000000000,97.7,82.40000000000000,89.10000000000000,92.40000000000000,76.60000000000000,73.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,25.2,44.3,22,5.4,23.1,45.6,25.9,10.6,14.3,41.8,33.3,6.300000000000000,31.2,37.6,24.9,,,,,,,,,,,,,,,,,,,5,15.4,
667376,667,Gwinnett County,Gwin Oaks Elementary School,376,E,(770)972-3110,400 Gwin Oaks Drive,Lawrenceville,GA,30044,995,K-5,Highest Performing (Bronze),A,92.80000000000000,20,0,25,16,5,35,12.7,10,21,93.10000000000000,97,86.8,89.60000000000000,92.8,68.90000000000000,77.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.700000000000000,24.7,42.6,24,4.9,21.9,44.3,28.9,13.3,20.4,38.3,28.1,10.7,33.7,30.1,25.5,,,,,,,,,,,,,,,,,,,5,9.600000000000000,
667382,667,Gwinnett County,Arcado Elementary School,382,E,(770)925-2100,5150 Arcado Road SW,Lilburn,GA,30047,992,K-5,Greatest Gains (Platinum),A,91.5,32,0,22,26,3,16,20.4,9,40,83.7,100,93.8,86.8,91.5,60,67.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,29.3,36.6,20.2,9.5,25.9,38.8,25.7,15.1,26.2,39.5,19.2,13.5,42.40000000000000,30.6,13.5,,,,,,,,,,,,,,,,,,,5,13,
667391,667,Gwinnett County,Pharr Elementary School,391,E,(770)985-0244,1500 North Road SW,Snellville,GA,30078,624,K-5,Greatest Gains (Silver),A,90.40000000000000,7,0,37,18,7,30,18.299999,13,19,91.60000000000000,90.8,86.7,90.90000000000000,90.40000000000000,75.7,77.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,23.5,44.8,24.5,6.9,22.3,44.5,26.3,11.7,22.3,45.6,20.4,12.6,36.9,28.2,22.3,,,,,,,,,,,,,,,,,,,4,15.1,
667400,667,Gwinnett County,Riverside Elementary School,400,E,(678)482-1000,5445 Settles Bridge Road,Suwanee,GA,30024,996,K-5,Greatest Gains (Silver)/Highest Performing (Gold),A,98.5,26,0,10,6,4,54,2.2,11,16,100,99,100,94.40000000000000,98.5,82.7,87.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15.5,41,39.40000000000000,4.600000000000000,11.4,41.40000000000000,42.6,5.800000000000000,9.9,35.1,49.2,5.300000000000000,23.2,35.8,35.8,,,,,,,,,,,,,,,,,,,4,5.800000000000000,
667405,667,Gwinnett County,Glenn C. Jones Middle School,405,M,(770)904-5450,3575 Ridge Road,Buford,GA,30519,960,6-8,Greatest Gains (Gold),A,93.2,12,0,17,18,4,49,9,13,12,,,,,,,,93.7,95.90000000000000,87.5,92,93.2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.300000000000000,23.5,51,17.2,5.800000000000000,20.2,45.3,28.6,12.2,21.6,42.2,24,8.5,17.9,33.7,39.8,,,5,9.200000000000000,
